Time_UTC[s] Orbit_rail_pos[mm] PI_table_pos[deg] Target_table_pos[deg] Robot_X[mm] Robot_Y[mm] Robot_Z[mm] Robot_A[deg] Robot_B[deg] Robot_C[deg] Attitude_RA[Deg] Attitude_Dec[Deg] Attitude_Rot[Deg]
1763462833.662000 1538.020020 0.000000 0.000000 -215.020300 -137.878500 635.005000 -0.006100 -0.001200 90.999900 3.135365 -1.464503 0.000000
1763462833.771000 1538.020020 0.000000 0.000000 -215.017500 -141.117800 635.012200 -0.002800 0.004400 90.999000 3.139266 -1.463519 0.000000
1763462833.881000 1538.020020 0.000000 0.000000 -215.018400 -145.079300 635.011900 -0.000200 0.001200 90.999100 3.141522 -1.463703 0.000000
1763462833.990000 1538.020020 0.000000 0.000000 -215.013000 -148.682400 635.003400 -0.002000 -0.001100 90.999800 3.139475 -1.464404 0.000000
1763462834.099000 1538.020020 0.000000 0.000000 -215.020000 -150.837700 635.013500 -0.004100 -0.003200 90.996700 3.137141 -1.461263 0.000000
1763462834.208000 1538.020020 0.000000 0.000000 -215.012400 -154.443300 635.006600 0.000500 -0.006400 90.999600 3.141408 -1.464018 0.000000
1763462834.317000 1538.020020 0.000000 0.000000 -215.019600 -158.040400 635.009000 -0.004600 -0.005600 90.998200 3.136386 -1.462665 0.000000
1763462834.427000 1538.020020 0.000000 0.000000 -215.005100 -161.642100 634.999000 0.003400 0.001800 91.002100 3.145181 -1.466694 0.000000
1763462834.536000 1538.020020 0.000000 0.000000 -215.008800 -164.157400 634.989700 -0.001100 -0.000300 91.000700 3.140461 -1.465309 0.000000
1763462834.645000 1538.020020 0.000000 0.000000 -215.013600 -167.404200 634.990900 0.001100 -0.001100 90.998000 3.142573 -1.462604 0.000000
1763462834.754000 1538.020020 0.000000 0.000000 -215.018300 -171.000600 635.004900 -0.000600 0.000000 90.998600 3.140993 -1.463209 0.000000
1763462834.863000 1538.020020 0.000000 0.000000 -215.015500 -174.961800 635.000700 -0.003700 -0.001700 90.997400 3.137707 -1.461996 0.000000
1763462834.973000 1538.020020 0.000000 0.000000 -215.018600 -177.116100 635.005300 -0.003600 -0.000400 91.000200 3.137950 -1.464809 0.000000
1763462835.082000 1538.020020 0.000000 0.000000 -215.015000 -180.359400 635.001300 -0.001400 -0.000400 90.999600 3.140150 -1.464209 0.000000
1763462835.191000 1538.020020 0.000000 0.000000 -215.008100 -184.317200 634.995200 0.000700 -0.003900 90.997700 3.141868 -1.462240 0.000000
1763462835.300000 1538.020020 0.000000 0.000000 -215.008400 -187.923600 635.005400 0.000900 0.004600 90.999700 3.142984 -1.464210 0.000000
1763462835.409000 1538.020020 0.000000 0.000000 -215.020800 -190.437200 635.003300 -0.003100 0.004500 90.999600 3.138974 -1.464115 0.000000
1763462835.519000 1538.020020 0.000000 0.000000 -215.009400 -193.680700 634.997900 0.002500 0.000800 90.998200 3.144179 -1.462806 0.000000
1763462835.628000 1538.020020 0.000000 0.000000 -215.022300 -197.277100 634.988600 -0.006800 0.001900 91.001900 3.134992 -1.466492 0.000000
1763462835.737000 1538.020020 0.000000 0.000000 -215.016600 -201.239900 635.002300 -0.000200 0.000800 90.999500 3.141478 -1.464106 0.000000
1763462835.846000 1538.020020 0.000000 0.000000 -215.003300 -203.399000 635.019400 0.004400 0.003400 90.998300 3.146361 -1.462856 0.000000
1763462835.955000 1538.020020 0.000000 0.000000 -215.016700 -206.640800 635.005400 -0.005800 -0.004500 90.996500 3.135297 -1.461017 0.000000
1763462836.065000 1538.020020 0.000000 0.000000 -215.009600 -210.606200 634.985400 0.001500 -0.004700 91.001200 3.142597 -1.465705 0.000000
1763462836.174000 1538.020020 0.000000 0.000000 -215.006400 -214.200500 635.015500 0.002100 0.002000 90.998600 3.143909 -1.463191 0.000000
1763462836.283000 1538.020020 0.000000 0.000000 -215.011600 -216.357000 634.987300 0.000900 0.001300 91.001500 3.142629 -1.466101 0.000000
1763462836.392000 1538.020020 0.000000 0.000000 -215.019900 -219.958100 635.001100 -0.003800 0.003700 91.001100 3.138183 -1.465644 0.000000
1763462836.501000 1538.020020 0.000000 0.000000 -215.009300 -223.559200 635.019200 0.002300 0.003000 90.998000 3.144218 -1.462568 0.000000
1763462836.611000 1538.020020 0.000000 0.000000 -215.010100 -227.162700 634.998200 0.002900 -0.000700 91.000000 3.144418 -1.464607 0.000000
1763462836.720000 1538.020020 0.000000 0.000000 -215.012400 -229.679100 634.989800 -0.000800 -0.001400 90.999000 3.140642 -1.463600 0.000000
1763462836.829000 1538.020020 0.000000 0.000000 -215.015800 -232.918600 635.001500 -0.002100 0.001100 90.998600 3.139611 -1.463204 0.000000
1763462836.938000 1538.020020 0.000000 0.000000 -215.010100 -236.512200 634.997000 0.001500 0.000800 91.000200 3.143178 -1.464806 0.000000
1763462837.047000 1538.020020 0.000000 0.000000 -215.008200 -240.478200 634.999500 0.004500 -0.000500 91.000000 3.146039 -1.464608 0.000000
1763462837.157000 1538.020020 0.000000 0.000000 -215.015100 -242.646500 635.008400 -0.001700 0.004500 90.998900 3.140377 -1.463415 0.000000
1763462837.266000 1538.020020 0.000000 0.000000 -215.015400 -245.874100 635.010200 -0.004100 0.004300 90.997600 3.137961 -1.462125 0.000000
1763462837.375000 1538.020020 0.000000 0.000000 -215.012300 -249.840500 634.996500 0.002500 0.001900 91.000700 3.144294 -1.465292 0.000000
1763462837.484000 1538.020020 0.000000 0.000000 -215.003100 -253.434600 634.996900 0.003700 0.003200 91.000400 3.145632 -1.464961 0.000000
1763462837.593000 1538.020020 0.000000 0.000000 -215.018800 -255.959700 634.993700 -0.004200 0.001700 90.999600 3.137575 -1.464196 0.000000
1763462837.703000 1538.020020 0.000000 0.000000 -215.016700 -259.195400 635.004100 -0.003300 0.000300 90.998400 3.138325 -1.463009 0.000000
1763462837.812000 1538.020020 0.000000 0.000000 -215.006600 -262.798800 635.004900 0.003000 0.001400 90.998800 3.144744 -1.463400 0.000000
1763462837.921000 1538.020020 0.000000 0.000000 -215.009900 -266.758700 635.004600 -0.000700 0.004000 91.000100 3.141319 -1.464634 0.000000
1763462838.030000 1538.020020 0.000000 0.000000 -215.009300 -268.919400 635.011600 0.003100 0.005300 91.000000 3.145258 -1.464478 0.000000
1763462838.139000 1538.020020 0.000000 0.000000 -215.014500 -272.163000 634.997800 -0.004700 0.003700 90.999100 3.137290 -1.463646 0.000000
1763462838.249000 1538.020020 0.000000 0.000000 -215.007100 -276.122900 635.006100 0.003100 0.006700 90.999100 3.145413 -1.463501 0.000000
1763462838.358000 1538.020020 0.000000 0.000000 -215.011300 -279.721100 635.008100 0.000500 0.007900 90.998600 3.142946 -1.462921 0.000000
1763462838.467000 1538.020020 0.000000 0.000000 -215.005900 -281.883800 635.001600 -0.000500 0.006200 90.999100 3.141759 -1.463531 0.000000
1763462838.576000 1538.020020 0.000000 0.000000 -215.018100 -285.478300 634.988500 -0.000400 0.002500 91.000500 3.141458 -1.465080 0.000000
1763462838.685000 1538.020020 0.000000 0.000000 -215.012700 -289.076900 635.007800 -0.002200 0.001600 90.998200 3.139566 -1.462798 0.000000
1763462838.795000 1538.020020 0.000000 0.000000 -215.007700 -292.683800 635.001200 0.000800 0.004100 91.000000 3.142830 -1.464531 0.000000
1763462838.904000 1538.020020 0.000000 0.000000 -215.008900 -295.194100 635.000800 0.001600 0.002900 90.998500 3.143506 -1.463070 0.000000
1763462839.013000 1538.020020 0.000000 0.000000 -215.015000 -298.442500 635.003200 -0.000800 0.007700 91.000700 3.141608 -1.465030 0.000000
1763462839.122000 1538.020020 0.000000 0.000000 -215.013600 -302.036500 634.997800 -0.001500 0.011600 90.999900 3.141330 -1.463881 0.000000
1763462839.231000 1538.020020 0.000000 0.000000 -215.016700 -306.001000 635.011800 -0.003300 0.018300 90.998100 3.140278 -1.461177 0.000000
1763462839.341000 1538.020020 0.000000 0.000000 -215.015500 -308.152100 635.014500 -0.002400 0.024300 90.997900 3.141834 -1.459827 0.000000
1763462839.450000 1538.020020 0.000000 0.000000 -215.010100 -311.399300 634.988700 0.003500 0.024900 91.001400 3.147711 -1.463102 0.000000
1763462839.559000 1538.020020 0.000000 0.000000 -215.001500 -315.363700 635.002900 0.002100 0.011500 90.999300 3.144927 -1.463295 0.000000
1763462839.668000 1538.020020 0.000000 0.000000 -215.010000 -318.959000 635.006400 0.004100 0.000900 91.000300 3.145788 -1.464906 0.000000
1763462839.777000 1538.020020 0.000000 0.000000 -215.010400 -321.479400 635.014100 -0.002700 0.002100 90.996400 3.139124 -1.460989 0.000000
1763462839.887000 1538.020020 0.000000 0.000000 -215.018700 -324.719600 634.988900 -0.003000 0.000700 91.000800 3.138667 -1.465407 0.000000
1763462839.996000 1538.020020 0.000000 0.000000 -215.000200 -328.324100 634.999400 0.002600 0.002400 90.999600 3.144449 -1.464182 0.000000
1763462840.105000 1538.020020 0.000000 0.000000 -215.012600 -332.276300 635.016100 0.001600 -0.001200 90.998400 3.143063 -1.463003 0.000000
1763462840.214000 1538.020020 0.000000 0.000000 -215.016000 -334.435500 635.007800 -0.003100 0.005000 90.999800 3.139027 -1.464292 0.000000
1763462840.323000 1538.020020 0.000000 0.000000 -215.007600 -337.678200 634.999900 0.002300 0.004300 91.001000 3.144347 -1.465522 0.000000
1763462840.433000 1538.020020 0.000000 0.000000 -215.006200 -341.642600 634.998100 -0.002100 -0.002300 90.998700 3.139244 -1.463285 0.000000
1763462840.542000 1538.020020 0.000000 0.000000 -215.015100 -345.237500 635.021400 -0.002900 -0.003300 90.997500 3.138333 -1.462059 0.000000
1763462840.651000 1538.020020 0.000000 0.000000 -215.016400 -347.395000 634.997100 -0.000800 -0.004300 91.000200 3.140335 -1.464723 0.000000
1763462840.760000 1538.020020 0.000000 0.000000 -215.010100 -350.997600 635.019100 0.001800 0.006600 90.999600 3.144099 -1.464006 0.000000
1763462840.869000 1538.020020 0.000000 0.000000 -215.015300 -354.599100 635.003100 -0.001700 0.006800 90.999100 3.140624 -1.463495 0.000000
1763462840.979000 1538.020020 0.000000 0.000000 -215.006400 -358.195000 635.015700 0.001600 0.010300 90.998200 3.144309 -1.462321 0.000000
1763462841.088000 1538.020020 0.000000 0.000000 -215.008200 -360.719500 634.994300 0.004200 -0.003000 91.001100 3.145476 -1.465667 0.000000
1763462841.197000 1538.020020 0.000000 0.000000 -215.004400 -363.961800 634.998500 -0.001300 0.001100 91.000000 3.140410 -1.464604 0.000000
1763462841.306000 1538.020020 0.000000 0.000000 -215.014000 -367.559500 635.006800 -0.001400 -0.002100 90.999100 3.139967 -1.463689 0.000000
1763462841.415000 1538.020020 0.000000 0.000000 -214.999300 -371.523100 635.003000 0.003200 0.001400 90.999700 3.144942 -1.464300 0.000000
1763462841.525000 1538.020020 0.000000 0.000000 -215.010800 -373.683000 635.005400 -0.001000 -0.006300 90.998800 3.139914 -1.463225 0.000000
1763462841.634000 1538.020020 0.000000 0.000000 -215.004100 -376.913800 635.003800 0.003100 0.009400 91.000900 3.145686 -1.465092 0.000000
1763462841.743000 1538.020020 0.000000 0.000000 -215.009600 -380.877300 635.014500 -0.000100 0.003800 90.997200 3.141908 -1.461743 0.000000
1763462841.852000 1538.020020 0.000000 0.000000 -215.005700 -384.481600 635.004400 0.004000 0.004900 90.999600 3.146117 -1.464097 0.000000
1763462841.961000 1538.020020 0.000000 0.000000 -215.012900 -386.995300 635.002700 -0.002800 0.001500 90.999200 3.138954 -1.463799 0.000000
1763462842.071000 1538.020020 0.000000 0.000000 -215.016600 -390.242000 635.017800 -0.003600 -0.005300 90.997100 3.137412 -1.461581 0.000000
1763462842.180000 1538.020020 0.000000 0.000000 -215.012700 -393.831200 635.006800 -0.001100 -0.001300 90.999000 3.140353 -1.463602 0.000000
1763462842.289000 1538.020020 0.000000 0.000000 -215.000100 -397.803900 634.992500 0.000500 0.004900 91.001600 3.142607 -1.466095 0.000000
1763462842.398000 1538.020020 0.000000 0.000000 -215.015800 -399.952800 635.018900 -0.003000 -0.001900 90.996600 3.138384 -1.461193 0.000000
1763462842.507000 1538.020020 0.000000 0.000000 -215.005000 -403.197800 634.995300 0.003500 -0.005700 91.000000 3.144485 -1.464457 0.000000
1763462842.617000 1538.020020 0.000000 0.000000 -215.006800 -407.164200 634.999400 -0.002200 -0.007400 90.998400 3.138592 -1.462757 0.000000
1763462842.726000 1538.020020 0.000000 0.000000 -215.005900 -410.757400 635.017800 0.004000 -0.007200 90.997800 3.144809 -1.462171 0.000000
1763462842.835000 1538.020020 0.000000 0.000000 -215.009800 -412.917800 634.999300 0.003400 0.010300 91.001500 3.146075 -1.465606 0.000000
1763462842.944000 1538.020020 0.000000 0.000000 -215.007100 -416.520000 635.011000 -0.002400 -0.004600 90.998700 3.138696 -1.463211 0.000000
1763462843.053000 1538.020020 0.000000 0.000000 -215.017900 -420.122800 634.996600 -0.005100 0.005700 90.999900 3.137101 -1.464357 0.000000
1763462843.163000 1538.020020 0.000000 0.000000 -215.012100 -423.713600 635.003700 -0.000200 -0.000400 90.998900 3.141350 -1.463509 0.000000
1763462843.272000 1538.020020 0.000000 0.000000 -215.000800 -426.245600 635.006500 0.002400 0.006900 90.999800 3.144729 -1.464187 0.000000
1763462843.381000 1538.020020 0.000000 0.000000 -215.009100 -429.473100 635.004100 0.001300 0.005800 91.000500 3.143508 -1.464951 0.000000
1763462843.490000 1538.020020 0.000000 0.000000 -215.011600 -433.074000 635.004500 0.001700 -0.007900 91.000000 3.142451 -1.464317 0.000000
1763462843.599000 1538.020020 0.000000 0.000000 -215.014200 -437.040800 634.999600 -0.003300 0.007400 91.000900 3.139075 -1.465251 0.000000
1763462843.709000 1538.020020 0.000000 0.000000 -215.014500 -439.196700 635.009100 -0.002200 0.003400 90.997600 3.139763 -1.462156 0.000000
1763462843.818000 1538.020020 0.000000 0.000000 -215.009800 -442.441600 635.000300 0.000400 -0.003000 90.999600 3.141672 -1.464167 0.000000
1763462843.927000 1538.020020 0.000000 0.000000 -214.989700 -446.404800 635.003200 0.005200 0.010300 90.999600 3.147895 -1.463715 0.000000
1763462844.036000 1538.020020 0.000000 0.000000 -215.012800 -449.993900 635.029600 -0.000100 -0.003800 90.997200 3.141077 -1.461743 0.000000
1763462844.145000 1538.020020 0.000000 0.000000 -215.013200 -452.520100 634.997100 -0.000900 0.003400 91.002000 3.141048 -1.466554 0.000000
1763462844.255000 1538.020020 0.000000 0.000000 -215.014300 -455.754600 634.996900 -0.001100 0.001300 90.999400 3.140632 -1.464001 0.000000
1763462844.364000 1538.020020 0.000000 0.000000 -215.015100 -459.359800 635.001200 -0.000800 -0.004400 91.000500 3.140326 -1.465018 0.000000
1763462844.473000 1538.020020 0.000000 0.000000 -215.005100 -463.322000 635.009000 0.000600 0.005800 90.999000 3.142817 -1.463453 0.000000
1763462844.582000 1538.020020 0.000000 0.000000 -215.007900 -465.478700 635.000200 0.000900 0.003000 91.000900 3.142810 -1.465467 0.000000
1763462844.691000 1538.020020 0.000000 0.000000 -214.999100 -468.722700 635.005600 0.001100 -0.014000 90.998400 3.141178 -1.462107 0.000000
1763462844.801000 1538.020020 0.000000 0.000000 -215.007700 -472.670600 635.017600 0.001900 0.017300 90.999200 3.145351 -1.462425 0.000000
1763462844.910000 1538.020020 0.000000 0.000000 -215.012500 -476.281400 635.015500 -0.000100 -0.003100 90.998000 3.141156 -1.462565 0.000000
1763462845.019000 1538.020020 0.000000 0.000000 -215.022200 -478.433000 635.008100 -0.005500 0.007800 90.999800 3.136926 -1.464125 0.000000
1763462845.128000 1538.020020 0.000000 0.000000 -214.999500 -482.041700 634.999100 -0.000900 0.001100 91.000000 3.140810 -1.464604 0.000000
1763462845.237000 1538.020020 0.000000 0.000000 -215.013300 -485.640600 634.994500 -0.000400 0.006600 91.001200 3.141888 -1.465603 0.000000
1763462845.347000 1538.020020 0.000000 0.000000 -215.006300 -489.237200 635.008300 -0.000100 0.007800 91.001400 3.142313 -1.465721 0.000000
1763462845.456000 1538.020020 0.000000 0.000000 -215.012900 -491.759300 635.020600 0.000000 -0.004200 90.997000 3.141132 -1.461529 0.000000
1763462845.565000 1538.020020 0.000000 0.000000 -215.004000 -495.004000 634.998200 -0.004000 -0.005000 90.998700 3.137053 -1.463194 0.000000
1763462845.674000 1538.020020 0.000000 0.000000 -215.023700 -498.594900 634.998300 -0.003000 0.004700 91.001100 3.139088 -1.465605 0.000000
1763462845.783000 1538.020020 0.000000 0.000000 -215.013200 -502.555600 635.005500 -0.000100 -0.000400 90.999400 3.141450 -1.464009 0.000000
1763462845.893000 1538.020020 0.000000 0.000000 -215.014300 -504.713500 635.017200 -0.001500 0.013400 90.998300 3.141544 -1.462084 0.000000
1763462846.002000 1538.020020 0.000000 0.000000 -214.999100 -507.963400 635.017200 0.002800 -0.011200 91.000600 3.143206 -1.464619 0.000000
1763462846.111000 1538.020020 0.000000 0.000000 -215.008900 -511.920900 635.005100 0.001100 -0.002800 90.999300 3.142392 -1.463873 0.000000
1763462846.220000 1538.020020 0.000000 0.000000 -215.006000 -515.522000 635.016100 0.000500 0.003600 90.998000 3.142484 -1.462550 0.000000
1763462846.329000 1538.020020 0.000000 0.000000 -215.008300 -518.038300 634.994900 0.001700 0.002900 91.001300 3.143598 -1.465869 0.000000
1763462846.439000 1538.020020 0.000000 0.000000 -215.009500 -521.283500 634.998000 -0.002300 0.004600 90.999000 3.139788 -1.463511 0.000000
1763462846.548000 1538.020020 0.000000 0.000000 -215.004900 -524.876100 635.011200 0.001500 -0.005600 91.001200 3.142503 -1.465661 0.000000
1763462846.657000 1538.020020 0.000000 0.000000 -215.012200 -528.837900 634.998800 -0.001300 0.000800 91.000400 3.140378 -1.465006 0.000000
1763462846.766000 1538.020020 0.000000 0.000000 -215.008700 -530.999000 635.008600 0.002200 0.009100 91.000000 3.144763 -1.464222 0.000000
1763462846.875000 1538.020020 0.000000 0.000000 -215.021200 -534.230400 635.022000 -0.004600 0.000700 90.995800 3.137070 -1.460407 0.000000
1763462846.985000 1538.020020 0.000000 0.000000 -214.996400 -538.203300 635.008800 0.001200 -0.011000 90.999500 3.141615 -1.463546 0.000000
1763462847.094000 1538.020020 0.000000 0.000000 -215.012700 -541.799800 634.996400 -0.002000 -0.000900 90.999000 3.139496 -1.463606 0.000000
1763462847.203000 1538.020020 0.000000 0.000000 -215.004900 -543.954500 635.031800 0.001700 -0.001600 90.997200 3.143118 -1.461798 0.000000
1763462847.312000 1538.020020 0.000000 0.000000 -215.004800 -547.562400 635.018100 -0.000500 -0.004000 90.997900 3.140658 -1.462436 0.000000
1763462847.421000 1538.020020 0.000000 0.000000 -215.018600 -551.161000 635.006400 -0.002000 0.001000 90.999200 3.139700 -1.463805 0.000000
1763462847.531000 1538.020020 0.000000 0.000000 -214.995800 -554.762600 635.000600 0.000700 -0.005700 91.000300 3.141687 -1.464757 0.000000
1763462847.640000 1538.020020 0.000000 0.000000 -215.012200 -557.276100 635.033000 -0.000500 0.009400 90.996100 3.142132 -1.460310 0.000000
1763462847.749000 1538.020020 0.000000 0.000000 -215.011100 -560.522100 635.008100 0.000900 0.011300 90.999700 3.143700 -1.463714 0.000000
1763462847.858000 1538.020020 0.000000 0.000000 -215.012700 -564.119900 635.011800 -0.000600 -0.008100 90.999100 3.140122 -1.463405 0.000000
1763462847.967000 1538.020020 0.000000 0.000000 -215.018400 -568.077700 634.996700 -0.001300 -0.001600 91.000000 3.140122 -1.464597 0.000000
1763462848.077000 1538.020020 0.000000 0.000000 -215.002600 -570.243300 635.017100 -0.000100 0.007200 90.998200 3.142273 -1.462571 0.000000
1763462848.186000 1538.020020 0.000000 0.000000 -215.021100 -573.479000 634.992500 -0.003500 0.000900 90.999100 3.138189 -1.463706 0.000000
1763462848.295000 1538.020020 0.000000 0.000000 -215.022400 -577.440200 635.007000 -0.008000 -0.012400 90.995400 3.132213 -1.459320 0.000000
1763462848.404000 1538.020020 0.000000 0.000000 -215.031400 -581.038400 635.038600 -0.018000 -0.007700 90.986600 3.122667 -1.450963 0.000000
1763462848.513000 1538.020020 0.000000 0.000000 -215.026900 -583.560000 635.013800 -0.011300 0.009600 90.993400 3.131380 -1.457603 0.000000
1763462848.623000 1538.020020 0.000000 0.000000 -215.006800 -586.804300 635.019000 -0.002300 0.007100 90.996100 3.140077 -1.460482 0.000000
1763462848.732000 1538.020020 0.000000 0.000000 -215.007500 -590.405400 635.007000 -0.002000 0.010700 90.997500 3.140760 -1.461586 0.000000
1763462848.841000 1538.020020 0.000000 0.000000 -215.014200 -594.359400 635.001700 0.000600 -0.003300 91.000200 3.141842 -1.464758 0.000000
1763462848.950000 1538.020020 0.000000 0.000000 -215.009000 -596.518600 634.999300 0.001200 -0.002500 91.000700 3.142528 -1.465280 0.000000
1763462849.059000 1538.020020 0.000000 0.000000 -215.015300 -599.457700 634.945100 0.000600 0.010200 91.003400 3.143245 -1.467506 0.000000
1763462849.169000 1538.020020 0.000000 0.000000 -215.013600 -600.004100 634.963200 0.002100 0.004600 91.005000 3.144160 -1.469505 0.000000
1763462849.278000 1538.020020 0.000000 0.000000 -215.004700 -600.002700 635.002600 0.002200 -0.004600 91.001500 3.143309 -1.466009 0.000000
1763462849.387000 1538.020020 0.000000 0.000000 -215.007900 -599.999600 635.004000 0.001800 -0.005400 91.001500 3.142825 -1.465971 0.000000
1763462849.496000 1538.020020 0.000000 0.000000 -215.003900 -599.999300 635.005800 0.001700 -0.005500 91.001200 3.142713 -1.465666 0.000000
1763462849.605000 1538.020020 0.000000 0.000000 -215.004600 -599.999300 635.006300 0.001300 -0.004600 91.000900 3.142407 -1.465409 0.000000
1763462849.715000 1538.020020 0.000000 0.000000 -215.008900 -599.998000 635.003900 0.000600 -0.004400 91.000700 3.141727 -1.465218 0.000000
1763462849.824000 1538.020020 0.000000 0.000000 -215.008700 -599.998000 635.004200 0.000800 -0.004000 91.000500 3.141968 -1.465034 0.000000
1763462849.933000 1538.020020 0.000000 0.000000 -214.942800 -599.756100 634.951800 0.003800 -0.030400 91.016500 3.142659 -1.476110 0.000000
1763462850.042000 1538.020020 0.000000 0.000000 -214.986100 -596.684800 634.966200 0.011600 -0.009600 91.008400 3.152251 -1.472541 0.000000
1763462850.151000 1538.020020 0.000000 0.000000 -215.007800 -592.718300 635.006800 -0.000300 0.014600 91.000100 3.142847 -1.463713 0.000000
1763462850.261000 1538.020020 0.000000 0.000000 -215.019200 -590.557700 635.000500 -0.000300 0.002700 90.999700 3.141581 -1.464275 0.000000
1763462850.370000 1538.020020 0.000000 0.000000 -215.010800 -587.318900 635.006600 0.000500 0.006500 91.001100 3.142778 -1.465509 0.000000
1763462850.479000 1538.020020 0.000000 0.000000 -215.003200 -583.358400 635.019800 0.001200 0.006500 90.998600 3.143495 -1.463014 0.000000
1763462850.588000 1538.020020 0.000000 0.000000 -215.010500 -579.754200 635.023400 0.000900 0.001500 90.996800 3.142657 -1.461399 0.000000
1763462850.697000 1538.020020 0.000000 0.000000 -214.997000 -577.243800 635.004000 0.001000 -0.007900 90.999900 3.141750 -1.464217 0.000000
1763462850.807000 1538.020020 0.000000 0.000000 -215.013100 -573.998400 635.017200 -0.002600 -0.009300 90.996700 3.137970 -1.460917 0.000000
1763462850.916000 1538.020020 0.000000 0.000000 -215.016600 -570.394700 635.017600 -0.005400 0.006100 90.996800 3.136863 -1.461240 0.000000
1763462851.025000 1538.020020 0.000000 0.000000 -215.032900 -566.437900 635.006200 -0.015600 -0.000600 90.993500 3.125925 -1.458108 0.000000
1763462851.134000 1538.020020 0.000000 0.000000 -215.041300 -564.282500 635.005800 -0.019500 0.007500 90.992200 3.122951 -1.456564 0.000000
1763462851.243000 1538.020020 0.000000 0.000000 -215.014600 -561.039700 634.998100 -0.004900 0.012700 90.998900 3.138060 -1.462763 0.000000
1763462851.353000 1538.020020 0.000000 0.000000 -215.009900 -557.079100 635.017200 -0.002100 -0.000400 90.996000 3.139448 -1.460609 0.000000
1763462851.462000 1538.020020 0.000000 0.000000 -215.015600 -553.474600 635.007500 -0.002500 0.000500 90.999500 3.139146 -1.464108 0.000000
1763462851.571000 1538.020020 0.000000 0.000000 -215.014600 -550.961200 634.989900 0.000700 -0.004000 91.002300 3.141876 -1.466833 0.000000
1763462851.680000 1538.020020 0.000000 0.000000 -215.005700 -547.717300 634.997800 0.000900 0.007900 91.001600 3.143322 -1.465913 0.000000
1763462851.789000 1538.020020 0.000000 0.000000 -215.003200 -544.121000 635.004800 -0.001000 0.005300 91.000500 3.141155 -1.464977 0.000000
1763462851.899000 1538.020020 0.000000 0.000000 -215.008200 -540.519200 634.999300 0.000200 -0.003800 91.000500 3.141390 -1.465041 0.000000
1763462852.008000 1538.020020 0.000000 0.000000 -215.016000 -537.991600 635.007400 0.000600 -0.006600 90.999900 3.141489 -1.464305 0.000000
1763462852.117000 1538.020020 0.000000 0.000000 -215.016800 -534.754800 635.002800 -0.001900 0.001500 90.999400 3.139853 -1.463999 0.000000
1763462852.226000 1538.020020 0.000000 0.000000 -215.013700 -531.158500 634.997000 0.002100 -0.008100 91.000000 3.142829 -1.464302 0.000000
1763462852.335000 1538.020020 0.000000 0.000000 -215.006200 -527.201000 634.988400 -0.002200 -0.012800 91.000000 3.138028 -1.463844 0.000000
1763462852.445000 1538.020020 0.000000 0.000000 -215.008700 -525.039200 634.999500 0.000000 0.002100 91.000900 3.141815 -1.465489 0.000000
1763462852.554000 1538.020020 0.000000 0.000000 -215.013000 -521.801500 635.008700 -0.001600 0.010900 91.000000 3.141154 -1.464053 0.000000
1763462852.663000 1538.020020 0.000000 0.000000 -215.000900 -517.838100 635.008400 0.003800 0.005100 91.001100 3.145931 -1.465586 0.000000
1763462852.772000 1538.020020 0.000000 0.000000 -215.006800 -514.237700 635.022900 -0.003900 0.003900 90.996900 3.138121 -1.461440 0.000000
1763462852.881000 1538.020020 0.000000 0.000000 -215.007800 -511.722800 634.997000 0.000300 -0.000500 90.999100 3.141839 -1.463708 0.000000
1763462852.991000 1538.020020 0.000000 0.000000 -215.016500 -508.476000 635.009700 -0.002000 -0.011200 90.998700 3.138384 -1.462730 0.000000
1763462853.100000 1538.020020 0.000000 0.000000 -215.017900 -504.876700 634.994100 -0.003600 0.012900 91.001600 3.139347 -1.465420 0.000000
1763462853.209000 1538.020020 0.000000 0.000000 -215.009800 -500.921900 634.995700 0.001800 0.002300 91.000900 3.143636 -1.465484 0.000000
1763462853.318000 1538.020020 0.000000 0.000000 -215.004000 -498.757700 635.017800 -0.001600 0.007800 90.997900 3.140841 -1.462230 0.000000
1763462853.427000 1538.020020 0.000000 0.000000 -215.024300 -495.520400 635.011600 -0.005200 0.006300 90.999100 3.137070 -1.463525 0.000000
1763462853.537000 1538.020020 0.000000 0.000000 -215.007600 -491.558300 635.024400 0.003000 -0.000500 90.998400 3.144539 -1.463008 0.000000
1763462853.646000 1538.020020 0.000000 0.000000 -215.001100 -487.955400 635.005300 0.005400 0.005800 91.000800 3.147606 -1.465250 0.000000
1763462853.755000 1538.020020 0.000000 0.000000 -215.006900 -485.441800 634.996800 -0.002200 0.014700 91.001900 3.140931 -1.465482 0.000000
1763462853.864000 1538.020020 0.000000 0.000000 -215.028200 -482.190200 635.009900 -0.007200 0.004900 90.997000 3.134930 -1.461500 0.000000
1763462853.973000 1538.020020 0.000000 0.000000 -215.015200 -478.595200 635.008500 -0.001600 -0.003400 90.998900 3.139626 -1.463456 0.000000
1763462854.083000 1538.020020 0.000000 0.000000 -215.013200 -475.000900 635.010600 0.000800 0.000800 90.999500 3.142478 -1.464106 0.000000
1763462854.192000 1538.020020 0.000000 0.000000 -215.003700 -472.477400 635.008100 0.001100 -0.000300 90.998200 3.142660 -1.462809 0.000000
1763462854.301000 1538.020020 0.000000 0.000000 -215.008600 -469.238600 634.992100 0.000900 -0.011700 91.001400 3.141262 -1.465361 0.000000
