Time_UTC[s] Orbit_rail_pos[mm] PI_table_pos[deg] Target_table_pos[deg] Robot_X[mm] Robot_Y[mm] Robot_Z[mm] Robot_A[deg] Robot_B[deg] Robot_C[deg] Attitude_RA[Deg] Attitude_Dec[Deg] Attitude_Rot[Deg]
1763464712.001000 1538.020020 0.000000 0.000000 -99.995000 -288.518300 680.766000 -89.993900 0.010400 0.000100 4.253879 1.560396 0.000000
1763464712.110000 1538.020020 0.000000 0.000000 -100.005200 -292.125000 680.781800 -89.998900 0.009900 0.000500 4.248875 1.560884 0.000000
1763464712.219000 1538.020020 0.000000 0.000000 -99.998800 -294.283700 680.761200 -90.010900 0.013000 0.001500 4.236860 1.557710 0.000000
1763464712.328000 1538.020020 0.000000 0.000000 -100.005300 -297.879500 680.773000 -89.997000 0.010800 0.000700 4.250772 1.559974 0.000000
1763464712.437000 1538.020020 0.000000 0.000000 -99.999800 -301.486300 680.778000 -90.001400 0.010800 0.000700 4.246372 1.559974 0.000000
1763464712.547000 1538.020020 0.000000 0.000000 -100.003200 -305.074700 680.770700 -90.005600 0.010600 0.000600 4.242173 1.560179 0.000000
1763464712.656000 1538.020020 0.000000 0.000000 -100.000300 -307.600900 680.779500 -90.005700 0.009200 0.000100 4.242079 1.561596 0.000000
1763464712.765000 1538.020020 0.000000 0.000000 -100.004100 -310.839400 680.770300 -90.012700 0.009000 0.000000 4.235080 1.561796 0.000000
1763464712.874000 1538.020020 0.000000 0.000000 -99.991500 -314.435700 680.764000 -89.996900 0.008900 -0.000100 4.250880 1.561896 0.000000
1763464712.983000 1538.020020 0.000000 0.000000 -100.001500 -318.387600 680.769200 -90.004700 0.003600 -0.001700 4.243086 1.566815 0.000000
1763464713.093000 1538.020020 0.000000 0.000000 -99.989400 -320.540400 680.776900 -89.999900 -0.002200 -0.003500 4.247872 1.566662 0.000000
1763464713.202000 1538.020020 0.000000 0.000000 -99.993200 -323.774700 680.782100 -90.001700 -0.006900 -0.005000 4.246045 1.562275 0.000000
1763464713.311000 1538.020020 0.000000 0.000000 -99.993800 -327.754700 680.775900 -90.003800 0.006900 -0.000800 4.243985 1.563850 0.000000
1763464713.420000 1538.020020 0.000000 0.000000 -100.001100 -331.356900 680.779200 -90.000500 0.007600 -0.000600 4.247284 1.563173 0.000000
1763464713.529000 1538.020020 0.000000 0.000000 -100.002200 -333.874100 680.771300 -90.011400 0.008300 -0.000400 4.236383 1.562487 0.000000
1763464713.639000 1538.020020 0.000000 0.000000 -99.998100 -337.118500 680.784200 -90.003900 0.008200 -0.000400 4.243883 1.562587 0.000000
1763464713.748000 1538.020020 0.000000 0.000000 -99.999600 -340.715000 680.783100 -90.004800 0.009400 -0.000100 4.242981 1.561396 0.000000
1763464713.857000 1538.020020 0.000000 0.000000 -99.995700 -344.676500 680.781000 -89.995100 0.009400 -0.000100 4.252681 1.561396 0.000000
1763464713.966000 1538.020020 0.000000 0.000000 -99.998700 -346.839600 680.776100 -90.009700 0.010100 0.000000 4.238080 1.560696 0.000000
1763464714.075000 1538.020020 0.000000 0.000000 -100.000900 -350.072700 680.780500 -90.008200 0.008300 -0.000500 4.239584 1.562481 0.000000
1763464714.185000 1538.020020 0.000000 0.000000 -100.000900 -354.036200 680.776400 -90.013200 0.010600 0.000100 4.234579 1.560196 0.000000
1763464714.294000 1538.020020 0.000000 0.000000 -99.999600 -357.646700 680.756000 -90.003500 0.016400 0.001700 4.244252 1.554308 0.000000
1763464714.403000 1538.020020 0.000000 0.000000 -100.002200 -359.801100 680.784800 -89.996300 0.010300 0.000000 4.251480 1.560496 0.000000
1763464714.512000 1538.020020 0.000000 0.000000 -99.994000 -363.396700 680.771900 -89.998700 0.007800 -0.000700 4.249085 1.562965 0.000000
1763464714.621000 1538.020020 0.000000 0.000000 -100.001700 -366.995400 680.761700 -90.006200 0.011200 0.000800 4.241571 1.559568 0.000000
1763464714.731000 1538.020020 0.000000 0.000000 -99.996100 -370.595800 680.782300 -90.009100 0.008300 0.000000 4.238680 1.562496 0.000000
1763464714.840000 1538.020020 0.000000 0.000000 -99.998100 -373.124000 680.777200 -90.002000 0.010800 0.000600 4.245773 1.559980 0.000000
1763464714.949000 1538.020020 0.000000 0.000000 -100.002000 -376.359400 680.768100 -90.011200 0.012600 0.001100 4.236566 1.558148 0.000000
1763464715.058000 1538.020020 0.000000 0.000000 -99.997700 -379.961400 680.761200 -89.999200 0.011900 0.000900 4.248569 1.558862 0.000000
1763464715.167000 1538.020020 0.000000 0.000000 -99.998400 -383.919400 680.761700 -90.009400 0.010100 0.000400 4.238376 1.560688 0.000000
1763464715.277000 1538.020020 0.000000 0.000000 -100.004300 -386.075600 680.781700 -90.009100 0.010500 0.000400 4.238675 1.560289 0.000000
1763464715.386000 1538.020020 0.000000 0.000000 -100.001100 -389.321200 680.762800 -89.997600 0.012800 0.001000 4.250167 1.557957 0.000000
1763464715.495000 1538.020020 0.000000 0.000000 -99.999900 -393.288600 680.758800 -90.015700 0.015300 0.001600 4.232055 1.555413 0.000000
1763464715.604000 1538.020020 0.000000 0.000000 -100.000000 -396.877300 680.775000 -90.002500 0.009600 0.000200 4.245278 1.561194 0.000000
1763464715.713000 1538.020020 0.000000 0.000000 -100.006600 -399.401900 680.784200 -90.010400 0.011700 0.000700 4.237371 1.559075 0.000000
1763464715.823000 1538.020020 0.000000 0.000000 -99.994200 -402.638600 680.770400 -90.007400 0.009200 0.000000 4.240380 1.561596 0.000000
1763464715.932000 1538.020020 0.000000 0.000000 -100.000400 -406.235700 680.774200 -90.002000 0.010500 0.000300 4.245776 1.560292 0.000000
1763464716.041000 1538.020020 0.000000 0.000000 -100.005400 -410.196100 680.764900 -90.012600 0.009900 0.000200 4.235178 1.560894 0.000000
1763464716.150000 1538.020020 0.000000 0.000000 -100.000900 -412.352800 680.791300 -90.007100 0.005300 -0.001000 4.240685 1.565403 0.000000
1763464716.259000 1538.020020 0.000000 0.000000 -99.998100 -415.598800 680.781100 -90.002600 0.010700 0.000300 4.245176 1.560092 0.000000
1763464716.369000 1538.020020 0.000000 0.000000 -100.003400 -419.557000 680.776300 -90.011300 0.008700 -0.000200 4.236481 1.562094 0.000000
1763464716.478000 1538.020020 0.000000 0.000000 -100.004500 -423.157300 680.774000 -90.001800 0.009800 0.000100 4.245979 1.560996 0.000000
1763464716.587000 1538.020020 0.000000 0.000000 -99.997000 -425.323300 680.766200 -90.003400 0.013500 0.000900 4.244367 1.557266 0.000000
1763464716.696000 1538.020020 0.000000 0.000000 -99.997500 -428.916500 680.782500 -90.005500 0.008200 -0.000400 4.242283 1.562587 0.000000
1763464716.805000 1538.020020 0.000000 0.000000 -100.001600 -432.521100 680.782700 -90.005500 0.010500 0.000200 4.242278 1.560294 0.000000
1763464716.915000 1538.020020 0.000000 0.000000 -100.001200 -436.124700 680.789800 -90.005600 0.012800 0.000700 4.242171 1.557977 0.000000
1763464717.024000 1538.020020 0.000000 0.000000 -99.993300 -438.637500 680.775000 -90.014500 0.007300 -0.000600 4.233284 1.563472 0.000000
1763464717.133000 1538.020020 0.000000 0.000000 -99.998600 -441.878700 680.767600 -90.009100 0.011000 0.000200 4.238677 1.559795 0.000000
1763464717.242000 1538.020020 0.000000 0.000000 -99.995700 -445.474900 680.773200 -90.005000 0.008500 -0.000300 4.242782 1.562291 0.000000
1763464717.351000 1538.020020 0.000000 0.000000 -100.002100 -449.440000 680.767800 -90.009200 0.014400 0.001000 4.238565 1.556362 0.000000
1763464717.461000 1538.020020 0.000000 0.000000 -99.993500 -451.603200 680.781900 -90.010200 0.007900 0.000100 4.237579 1.562896 0.000000
1763464717.570000 1538.020020 0.000000 0.000000 -99.996100 -454.836500 680.793700 -90.002800 0.009100 0.000300 4.244977 1.561691 0.000000
1763464717.679000 1538.020020 0.000000 0.000000 -99.999600 -458.794100 680.793500 -90.014300 0.005700 -0.000400 4.233482 1.565082 0.000000
1763464717.788000 1538.020020 0.000000 0.000000 -100.005000 -462.397100 680.771900 -90.008300 0.006400 -0.000300 4.239482 1.564389 0.000000
1763464717.897000 1538.020020 0.000000 0.000000 -99.998200 -464.909900 680.788100 -90.001600 0.007900 0.000000 4.246180 1.562896 0.000000
1763464718.007000 1538.020020 0.000000 0.000000 -99.999300 -468.160500 680.769200 -90.015200 0.010900 0.000600 4.232573 1.559880 0.000000
1763464718.116000 1538.020020 0.000000 0.000000 -99.998100 -471.769500 680.756300 -90.010200 0.013400 0.001200 4.237564 1.557343 0.000000
1763464718.225000 1538.020020 0.000000 0.000000 -100.003700 -475.721900 680.775600 -90.005100 0.010200 0.000500 4.242675 1.560584 0.000000
1763464718.334000 1538.020020 0.000000 0.000000 -100.006500 -477.524100 680.754800 -90.006200 0.014100 0.001300 4.241561 1.556637 0.000000
1763464718.443000 1538.020020 0.000000 0.000000 -99.996800 -481.124400 680.756000 -90.013100 0.009800 0.000400 4.234676 1.560988 0.000000
1763464718.553000 1538.020020 0.000000 0.000000 -99.992100 -485.083900 680.757600 -90.009600 0.010900 0.000600 4.238173 1.559880 0.000000
1763464718.662000 1538.020020 0.000000 0.000000 -100.005100 -488.668400 680.790500 -90.010800 0.008000 0.000000 4.236980 1.562796 0.000000
1763464718.771000 1538.020020 0.000000 0.000000 -100.002000 -490.841200 680.762800 -90.009100 0.008400 0.000000 4.238680 1.562396 0.000000
1763464718.880000 1538.020020 0.000000 0.000000 -100.006100 -494.447000 680.768900 -90.012800 0.014000 0.001100 4.234964 1.556753 0.000000
1763464718.989000 1538.020020 0.000000 0.000000 -99.992400 -498.031000 680.776900 -90.006600 0.008800 0.000100 4.241179 1.561996 0.000000
1763464719.099000 1538.020020 0.000000 0.000000 -99.998500 -501.632200 680.779900 -90.013600 0.006300 -0.000400 4.234182 1.564484 0.000000
1763464719.208000 1538.020020 0.000000 0.000000 -99.997800 -504.166000 680.756600 -90.013900 0.014200 0.001100 4.233864 1.556554 0.000000
1763464719.317000 1538.020020 0.000000 0.000000 -100.001100 -507.393500 680.787200 -90.012400 0.010800 0.000400 4.235375 1.559989 0.000000
1763464719.426000 1538.020020 0.000000 0.000000 -100.014700 -509.867200 680.696600 -90.012500 0.019000 0.002100 4.235240 1.551681 0.000000
1763464719.535000 1538.020020 0.000000 0.000000 -100.005200 -510.008200 680.763700 -90.016700 0.015100 0.001300 4.231060 1.555640 0.000000
1763464719.645000 1538.020020 0.000000 0.000000 -100.001300 -510.005600 680.772800 -90.016400 0.013400 0.001000 4.231366 1.557359 0.000000
1763464719.754000 1538.020020 0.000000 0.000000 -100.001300 -510.005600 680.772800 -90.016400 0.013400 0.001000 4.231366 1.557359 0.000000
1763464719.863000 1538.020020 0.000000 0.000000 -100.000900 -510.003400 680.776600 -90.016400 0.013100 0.000900 4.231368 1.557665 0.000000
1763464719.972000 1538.020020 0.000000 0.000000 -100.000700 -510.002600 680.776600 -90.015500 0.012500 0.000800 4.232270 1.558271 0.000000
1763464720.081000 1538.020020 0.000000 0.000000 -100.003800 -510.001400 680.774000 -90.015900 0.012400 0.000700 4.231871 1.558377 0.000000
1763464720.191000 1538.020020 0.000000 0.000000 -100.404100 -509.988300 680.794700 -90.052400 0.004100 -0.000900 4.195383 1.566599 0.000000
1763464720.300000 1538.020020 0.000000 0.000000 -103.670800 -509.981300 680.799700 -90.028500 -0.001500 -0.002000 4.219277 1.568296 0.000000
1763464720.409000 1538.020020 0.000000 0.000000 -107.640200 -509.991500 680.791700 -90.013800 0.008400 0.000100 4.233979 1.562396 0.000000
1763464720.518000 1538.020020 0.000000 0.000000 -109.799300 -510.000600 680.776300 -90.009700 0.008400 0.000100 4.238079 1.562396 0.000000
1763464720.627000 1538.020020 0.000000 0.000000 -113.039700 -510.012900 680.755300 -90.012900 0.013200 0.001200 4.234864 1.557542 0.000000
1763464720.737000 1538.020020 0.000000 0.000000 -116.994300 -510.004000 680.754700 -90.009000 0.011800 0.001000 4.238768 1.558954 0.000000
1763464720.846000 1538.020020 0.000000 0.000000 -120.600900 -509.996700 680.779500 -90.005300 0.008800 0.000400 4.242476 1.561987 0.000000
1763464720.955000 1538.020020 0.000000 0.000000 -122.772300 -510.000100 680.779100 -90.025300 0.010200 0.000800 4.222471 1.560565 0.000000
1763464721.064000 1538.020020 0.000000 0.000000 -126.358700 -510.003800 680.762600 -90.000400 0.011100 0.001100 4.247367 1.559642 0.000000
1763464721.173000 1538.020020 0.000000 0.000000 -129.964700 -509.997300 680.763600 -90.017800 0.012300 0.001400 4.229962 1.558417 0.000000
1763464721.283000 1538.020020 0.000000 0.000000 -133.563200 -509.995400 680.791400 -90.016100 0.011200 0.001200 4.231666 1.559532 0.000000
1763464721.392000 1538.020020 0.000000 0.000000 -136.080700 -509.993700 680.796200 -90.016000 0.007700 0.000400 4.231777 1.563086 0.000000
1763464721.501000 1538.020020 0.000000 0.000000 -139.314400 -509.988600 680.783700 -90.018400 0.005400 -0.000200 4.229381 1.565393 0.000000
1763464721.610000 1538.020020 0.000000 0.000000 -142.922300 -510.002700 680.769500 -90.018700 0.011700 0.001600 4.229061 1.558987 0.000000
1763464721.719000 1538.020020 0.000000 0.000000 -146.876300 -509.995400 680.784800 -90.001400 0.007700 0.000500 4.246376 1.563080 0.000000
1763464721.829000 1538.020020 0.000000 0.000000 -149.043400 -509.997800 680.762200 -90.001700 0.009800 0.001100 4.246069 1.560935 0.000000
1763464721.938000 1538.020020 0.000000 0.000000 -152.282600 -510.008700 680.760300 -90.006000 0.018200 0.003700 4.241712 1.552224 0.000000
1763464722.047000 1538.020020 0.000000 0.000000 -156.238000 -509.996100 680.798000 -90.010400 0.007600 0.000100 4.237379 1.563196 0.000000
1763464722.156000 1538.020020 0.000000 0.000000 -159.830300 -510.001900 680.777200 -90.004200 0.010800 0.001100 4.243568 1.559940 0.000000
1763464722.265000 1538.020020 0.000000 0.000000 -162.361100 -510.001300 680.766000 -90.009100 0.010600 0.001100 4.238668 1.560139 0.000000
1763464722.375000 1538.020020 0.000000 0.000000 -165.608200 -509.998800 680.778900 -90.018500 0.008900 0.000600 4.229274 1.561876 0.000000
1763464722.484000 1538.020020 0.000000 0.000000 -169.198300 -509.993000 680.774800 -90.008500 0.007300 -0.000500 4.239283 1.563479 0.000000
1763464722.593000 1538.020020 0.000000 0.000000 -173.162600 -509.993200 680.792200 -90.014400 0.009400 0.000300 4.233377 1.561392 0.000000
1763464722.702000 1538.020020 0.000000 0.000000 -175.310800 -509.994700 680.799000 -90.012100 0.006600 -0.000600 4.235684 1.564169 0.000000
1763464722.811000 1538.020020 0.000000 0.000000 -178.563200 -510.000600 680.770200 -90.009300 0.010100 0.000600 4.238474 1.560679 0.000000
1763464722.921000 1538.020020 0.000000 0.000000 -182.513000 -509.998200 680.785500 -90.002100 0.008300 0.000100 4.245679 1.562496 0.000000
1763464723.030000 1538.020020 0.000000 0.000000 -186.114900 -510.003500 680.776900 -90.004300 0.013700 0.001500 4.243459 1.557014 0.000000
1763464723.139000 1538.020020 0.000000 0.000000 -188.284300 -509.998400 680.763700 -90.010300 0.011900 0.000900 4.237469 1.558862 0.000000
1763464723.248000 1538.020020 0.000000 0.000000 -191.886300 -509.998600 680.793100 -90.009600 0.011200 0.001300 4.238165 1.559521 0.000000
1763464723.357000 1538.020020 0.000000 0.000000 -195.482100 -509.991600 680.788800 -90.016200 0.007500 -0.000600 4.231584 1.563272 0.000000
1763464723.467000 1538.020020 0.000000 0.000000 -199.076800 -510.001600 680.786200 -90.016900 0.010200 0.001100 4.230868 1.560537 0.000000
1763464723.576000 1538.020020 0.000000 0.000000 -201.593400 -510.001800 680.773400 -90.011900 0.011100 0.000900 4.235870 1.559660 0.000000
1763464723.685000 1538.020020 0.000000 0.000000 -204.836000 -510.006000 680.771700 -90.007200 0.013100 0.001700 4.240557 1.557586 0.000000
1763464723.794000 1538.020020 0.000000 0.000000 -208.441100 -509.996800 680.788300 -90.009900 0.008500 0.000000 4.237880 1.562296 0.000000
1763464723.903000 1538.020020 0.000000 0.000000 -212.401700 -509.999100 680.773300 -90.013700 0.010600 0.000900 4.234070 1.560158 0.000000
1763464724.013000 1538.020020 0.000000 0.000000 -214.553100 -510.004600 680.792400 -90.008700 0.011400 0.001300 4.239065 1.559322 0.000000
1763464724.122000 1538.020020 0.000000 0.000000 -217.794800 -509.995500 680.771300 -90.017200 0.008700 0.000200 4.230578 1.562094 0.000000
1763464724.231000 1538.020020 0.000000 0.000000 -221.751800 -510.004400 680.785100 -90.003900 0.006900 -0.001100 4.243887 1.563809 0.000000
1763464724.340000 1538.020020 0.000000 0.000000 -225.365100 -510.009700 680.764700 -90.011500 0.015900 0.003500 4.236224 1.554516 0.000000
1763464724.449000 1538.020020 0.000000 0.000000 -227.882700 -509.993900 680.798900 -90.018100 0.009100 -0.000100 4.229681 1.561696 0.000000
1763464724.559000 1538.020020 0.000000 0.000000 -231.123600 -509.992100 680.775000 -90.020800 0.009100 -0.000100 4.226981 1.561696 0.000000
1763464724.668000 1538.020020 0.000000 0.000000 -234.718000 -509.995400 680.789600 -90.017000 0.005100 -0.001800 4.230789 1.565388 0.000000
1763464724.777000 1538.020020 0.000000 0.000000 -238.680300 -509.996200 680.785300 -90.005700 0.009200 0.000100 4.242079 1.561596 0.000000
1763464724.886000 1538.020020 0.000000 0.000000 -240.844700 -509.994500 680.781600 -90.010800 0.007400 -0.000700 4.236985 1.563363 0.000000
1763464724.995000 1538.020020 0.000000 0.000000 -244.087500 -509.998100 680.774900 -90.018400 0.010100 0.000600 4.229374 1.560679 0.000000
1763464725.105000 1538.020020 0.000000 0.000000 -248.036200 -509.994900 680.795200 -90.012900 0.008700 0.000000 4.234880 1.562096 0.000000
1763464725.214000 1538.020020 0.000000 0.000000 -251.642000 -510.005600 680.777200 -90.022700 0.011000 0.000600 4.225073 1.559780 0.000000
1763464725.323000 1538.020020 0.000000 0.000000 -253.793500 -510.004800 680.780100 -90.008100 0.012900 0.001600 4.239659 1.557797 0.000000
1763464725.432000 1538.020020 0.000000 0.000000 -257.398800 -509.996500 680.799100 -90.015400 0.008000 -0.000800 4.232386 1.562756 0.000000
1763464725.541000 1538.020020 0.000000 0.000000 -261.000100 -509.996600 680.784500 -90.013800 0.008300 -0.000600 4.233985 1.562475 0.000000
1763464725.651000 1538.020020 0.000000 0.000000 -264.601800 -509.997100 680.781200 -90.015400 0.009800 0.000200 4.232378 1.560994 0.000000
1763464725.760000 1538.020020 0.000000 0.000000 -267.118300 -509.997400 680.785800 -90.011400 0.007000 -0.001200 4.236388 1.563694 0.000000
1763464725.869000 1538.020020 0.000000 0.000000 -270.349900 -509.996900 680.782900 -90.004300 0.008000 -0.000600 4.243484 1.562774 0.000000
1763464725.978000 1538.020020 0.000000 0.000000 -273.961500 -509.999700 680.789300 -90.009200 0.012200 0.001700 4.238559 1.558478 0.000000
1763464726.087000 1538.020020 0.000000 0.000000 -277.922200 -509.991000 680.803900 -90.019500 0.006400 -0.001400 4.228289 1.564245 0.000000
1763464726.197000 1538.020020 0.000000 0.000000 -280.074200 -509.999800 680.772100 -90.007200 0.008000 -0.000500 4.240584 1.562781 0.000000
1763464726.306000 1538.020020 0.000000 0.000000 -283.315900 -509.999700 680.782200 -90.004000 0.007700 -0.000700 4.243785 1.563065 0.000000
1763464726.415000 1538.020020 0.000000 0.000000 -287.274300 -509.999100 680.801400 -90.007700 0.006400 -0.001300 4.240088 1.564266 0.000000
1763464726.524000 1538.020020 0.000000 0.000000 -290.883600 -510.000600 680.778900 -90.004900 0.010800 0.000600 4.242873 1.559980 0.000000
1763464726.633000 1538.020020 0.000000 0.000000 -293.399900 -510.002200 680.773800 -90.017500 0.010500 0.000500 4.230274 1.560284 0.000000
1763464726.743000 1538.020020 0.000000 0.000000 -296.627300 -510.001000 680.799700 -90.008900 0.007300 -0.001300 4.238889 1.563381 0.000000
1763464726.852000 1538.020020 0.000000 0.000000 -300.232900 -510.000800 680.794400 -90.021400 0.008400 -0.000600 4.226385 1.562375 0.000000
1763464726.961000 1538.020020 0.000000 0.000000 -304.204100 -509.998000 680.783300 -90.020900 0.009100 -0.000200 4.226881 1.561694 0.000000
1763464727.070000 1538.020020 0.000000 0.000000 -306.350100 -510.003200 680.783800 -90.003500 0.009400 0.000000 4.244280 1.561396 0.000000
1763464727.179000 1538.020020 0.000000 0.000000 -309.598300 -509.997000 680.792900 -90.004100 0.010200 0.000500 4.243675 1.560584 0.000000
1763464727.289000 1538.020020 0.000000 0.000000 -313.556400 -509.991200 680.803700 -90.009900 0.005600 -0.002200 4.237892 1.564780 0.000000
1763464727.398000 1538.020020 0.000000 0.000000 -317.161300 -509.998700 680.784200 -90.004900 0.008900 -0.000100 4.242880 1.561896 0.000000
1763464727.507000 1538.020020 0.000000 0.000000 -319.317900 -510.007200 680.778900 -90.013400 0.012200 0.002000 4.234355 1.558433 0.000000
1763464727.616000 1538.020020 0.000000 0.000000 -322.921400 -510.004400 680.781600 -90.015900 0.011400 0.001500 4.231863 1.559298 0.000000
1763464727.725000 1538.020020 0.000000 0.000000 -326.525200 -510.001800 680.776000 -90.010200 0.011400 0.001600 4.237561 1.559285 0.000000
1763464727.835000 1538.020020 0.000000 0.000000 -330.119100 -510.006500 680.774000 -90.013600 0.011200 0.000900 4.234170 1.559560 0.000000
1763464727.944000 1538.020020 0.000000 0.000000 -332.646500 -510.000500 680.778400 -90.007600 0.013300 0.002400 4.240148 1.557282 0.000000
1763464728.053000 1538.020020 0.000000 0.000000 -335.887800 -510.004400 680.760600 -90.009900 0.010900 0.000800 4.237871 1.559867 0.000000
1763464728.162000 1538.020020 0.000000 0.000000 -339.479800 -510.004900 680.772100 -90.024100 0.010900 0.000900 4.223670 1.559859 0.000000
1763464728.271000 1538.020020 0.000000 0.000000 -343.423500 -510.000400 680.796700 -90.006900 0.006400 -0.002000 4.240892 1.564091 0.000000
1763464728.381000 1538.020020 0.000000 0.000000 -345.608400 -510.002200 680.770200 -90.012700 0.011400 0.001400 4.235064 1.559311 0.000000
1763464728.490000 1538.020020 0.000000 0.000000 -348.799300 -510.001200 680.779800 -90.006600 0.012900 0.002500 4.241147 1.557656 0.000000
1763464728.599000 1538.020020 0.000000 0.000000 -349.984100 -510.017800 680.757700 -90.011700 0.016000 0.004600 4.236006 1.554148 0.000000
1763464728.708000 1538.020020 0.000000 0.000000 -350.004400 -510.005400 680.781400 -90.004200 0.012900 0.002500 4.243547 1.557656 0.000000
1763464728.817000 1538.020020 0.000000 0.000000 -350.005600 -510.000200 680.788400 -90.004600 0.011900 0.001800 4.243158 1.558761 0.000000
1763464728.927000 1538.020020 0.000000 0.000000 -350.005100 -509.999400 680.787700 -90.004600 0.012200 0.002000 4.243155 1.558433 0.000000
1763464729.036000 1538.020020 0.000000 0.000000 -350.001400 -510.001100 680.787700 -90.004300 0.011700 0.001700 4.243460 1.558973 0.000000
1763464729.145000 1538.020020 0.000000 0.000000 -350.001300 -510.001000 680.785100 -90.005200 0.011600 0.001600 4.242561 1.559087 0.000000
1763464729.254000 1538.020020 0.000000 0.000000 -350.001300 -510.001000 680.785100 -90.005200 0.011600 0.001600 4.242561 1.559087 0.000000
1763464729.363000 1538.020020 0.000000 0.000000 -350.008200 -509.899200 680.769200 -90.011200 0.025500 0.011100 4.236297 1.542986 0.000000
1763464729.473000 1538.020020 0.000000 0.000000 -350.013700 -506.700900 680.722800 -90.010000 0.016600 0.005000 4.237697 1.553460 0.000000
1763464729.582000 1538.020020 0.000000 0.000000 -350.012100 -503.094100 680.776300 -90.014600 0.017300 0.005600 4.233083 1.552613 0.000000
1763464729.691000 1538.020020 0.000000 0.000000 -349.995100 -500.929100 680.785700 -90.006000 0.011400 0.001500 4.241763 1.559298 0.000000
1763464729.800000 1538.020020 0.000000 0.000000 -349.995400 -497.319200 680.785900 -90.009500 0.008100 -0.000800 4.238286 1.562657 0.000000
1763464729.909000 1538.020020 0.000000 0.000000 -349.999700 -493.722900 680.786700 -90.010100 0.010300 0.000800 4.237671 1.560465 0.000000
1763464730.019000 1538.020020 0.000000 0.000000 -350.004300 -490.121800 680.793100 -90.005200 0.012000 0.002100 4.242554 1.558614 0.000000
1763464730.128000 1538.020020 0.000000 0.000000 -349.996300 -487.589000 680.786500 -90.009000 0.003600 -0.004000 4.238794 1.565415 0.000000
1763464730.237000 1538.020020 0.000000 0.000000 -350.006800 -484.361500 680.784100 -90.015900 0.011400 0.001700 4.231860 1.559270 0.000000
1763464730.346000 1538.020020 0.000000 0.000000 -350.006100 -480.752400 680.787700 -90.008800 0.008600 -0.000300 4.238982 1.562191 0.000000
1763464730.455000 1538.020020 0.000000 0.000000 -349.997600 -476.803600 680.794700 -90.003000 0.010600 0.001100 4.244768 1.560139 0.000000
1763464730.565000 1538.020020 0.000000 0.000000 -350.009600 -474.641500 680.784200 -90.006700 0.012300 0.002400 4.241050 1.558264 0.000000
1763464730.674000 1538.020020 0.000000 0.000000 -350.001300 -471.400500 680.788500 -90.003500 0.010000 0.000100 4.244279 1.560796 0.000000
1763464730.783000 1538.020020 0.000000 0.000000 -350.001900 -467.438100 680.766200 -90.007700 0.008800 -0.000800 4.240087 1.561960 0.000000
1763464730.892000 1538.020020 0.000000 0.000000 -350.010000 -463.848800 680.780400 -90.014200 0.016900 0.005300 4.233490 1.553085 0.000000
1763464731.001000 1538.020020 0.000000 0.000000 -350.003700 -461.321200 680.770300 -90.001200 0.012300 0.001900 4.246556 1.558350 0.000000
1763464731.111000 1538.020020 0.000000 0.000000 -350.004300 -458.085000 680.772200 -90.005600 0.011900 0.001600 4.242161 1.558789 0.000000
1763464731.220000 1538.020020 0.000000 0.000000 -349.999400 -454.473400 680.784600 -90.011600 0.006700 -0.002400 4.236196 1.563679 0.000000
1763464731.329000 1538.020020 0.000000 0.000000 -350.004300 -450.511800 680.786300 -90.010100 0.008600 -0.000900 4.237687 1.562149 0.000000
1763464731.438000 1538.020020 0.000000 0.000000 -349.994100 -448.359400 680.781200 -90.004300 0.006500 -0.002400 4.243495 1.563867 0.000000
1763464731.547000 1538.020020 0.000000 0.000000 -349.995500 -445.120600 680.804000 -90.011200 0.009900 0.000200 4.236578 1.560894 0.000000
1763464731.657000 1538.020020 0.000000 0.000000 -349.985600 -441.154300 680.791900 -90.009500 0.004400 -0.004100 4.238298 1.564782 0.000000
1763464731.766000 1538.020020 0.000000 0.000000 -350.010600 -437.561200 680.780500 -90.000600 0.014600 0.004000 4.247121 1.555658 0.000000
1763464731.875000 1538.020020 0.000000 0.000000 -350.010600 -437.561200 680.780500 -90.000600 0.014600 0.004000 4.247121 1.555658 0.000000
1763464731.984000 1538.020020 0.000000 0.000000 -350.004800 -431.787200 680.796100 -90.015300 0.005800 -0.003000 4.232497 1.564266 0.000000
1763464732.093000 1538.020020 0.000000 0.000000 -349.997200 -428.202100 680.789200 -90.009000 0.008500 -0.000800 4.238786 1.562259 0.000000
1763464732.203000 1538.020020 0.000000 0.000000 -349.995900 -424.599400 680.794000 -90.002900 0.009700 0.000300 4.244877 1.561092 0.000000
1763464732.312000 1538.020020 0.000000 0.000000 -349.999400 -422.080300 680.767500 -90.012200 0.010200 0.000700 4.235572 1.560572 0.000000
1763464732.421000 1538.020020 0.000000 0.000000 -349.992000 -418.841300 680.775200 -90.007000 0.008100 -0.001100 4.240789 1.562622 0.000000
1763464732.530000 1538.020020 0.000000 0.000000 -350.005300 -415.235800 680.767400 -90.008800 0.012300 0.002500 4.238949 1.558245 0.000000
1763464732.639000 1538.020020 0.000000 0.000000 -349.995900 -411.272400 680.768500 -90.008100 0.004500 -0.004100 4.239698 1.564709 0.000000
1763464732.749000 1538.020020 0.000000 0.000000 -350.005700 -409.112200 680.778100 -90.012500 0.011000 0.001500 4.235263 1.559695 0.000000
